category_name,brand_name,sos,soc,soa,sop,consideration,awareness,conversion,waves
Chocolate,Whittaker's,0.03765128438017879,0.10314888581224252,0.12741908019082993,0.05643284944398557,0.3531363244438857,0.6093536801168286,0.5794507551413334,35
Chocolate & Confectionery,Allens,0.05205549821332587,0.13570696455541753,0.15704420139329944,0.0422174493689825,0.49465480744669565,0.7808612381218696,0.6334121321936415,23
Chocolate & Confectionery,Boodles,0.019880291626142035,0.004520712027702578,0.0062428989528321805,0.004786239453370368,0.015956458662652172,0.030407675112695653,0.515379534087709,23
Chocolate & Confectionery,Cadbury,0.3886620609243227,0.2246793891610918,0.18576009994938344,0.5136466132590827,0.8178154519223478,0.922851316706087,0.8862045544066957,23
Chocolate & Confectionery,Darrell Lea,0.05577433705090325,0.13964889265633595,0.15067507003331185,0.07528130670583949,0.5090029907513913,0.7490862735362609,0.6789185861253609,23
Chocolate & Confectionery,KitKat,0.10760091112008978,0.19335520176067886,0.1850142217674446,0.10271095089647884,0.7040009124156087,0.9192396400333913,0.7658478408716202,23
Chocolate & Confectionery,Lindt,0.3388159607779913,0.17210737912692786,0.1697256543499004,0.21928870318077578,0.6267719702913913,0.8435580795811739,0.742984701169751,23
Chocolate & Confectionery,The Natural Confectionery Co.,0.03721094028722506,0.1299814607118454,0.1455378535538281,0.0420687371354703,0.47344835892613046,0.7237553309399131,0.6548482951383382,23
Chocolate bars and blocks,Cadbury,0.305793266878394,0.24313384288283418,0.18721608101146067,0.5332183223469937,0.8048364330500334,0.9219901124780667,0.8727568564733994,30
Chocolate bars and blocks,Darrell Lea,0.04218742062989437,0.1453427027599501,0.15273969523204992,0.05386760445054014,0.48091459371393336,0.7516721317507666,0.638987037088256,30
Chocolate bars and blocks,KitKat,0.08170049757624202,0.20133101702884576,0.18417804461070367,0.09974068769514662,0.6676615239815,0.9082112177349333,0.7351567634728603,30
Chocolate bars and blocks,Life Savers,0.06247489945487411,0.04615699114223297,0.0887647122317164,0.006347336235314993,0.15331749427036667,0.4391738803461333,0.3484939155969574,30
Chocolate bars and blocks,Lindt,0.271702679836139,0.1888186030272561,0.1728059126244085,0.20691042291091857,0.6253405286054333,0.8509928379216,0.7341349512728008,30
Chocolate bars and blocks,Old Gold,0.13617617547795907,0.11164359312848458,0.14557524628264604,0.07420838226416117,0.3694139376414333,0.7171584968677,0.5145356907492404,30
Chocolate bars and blocks,Toblerone,0.0866359297275185,0.04711857499641442,0.05023505551582369,0.014453005603671066,0.16758661535533334,0.2754374580275,0.6084370082236773,30
Chocolate bars and blocks,Tony's Chocolonely,0.01332913041897893,0.016454675033981903,0.018485252491191092,0.011254238493253696,0.05635185478753334,0.0961382493672,0.5902661283041428,30
Chocolate confectionery,Allens,0.10568892634271011,0.15749517208059713,0.18486695948224,0.025102651516052864,0.46593284524996775,0.7600178147880968,0.6135516057901792,31
Chocolate confectionery,Cadbury,0.5782098472160025,0.28215369777022264,0.2259695257240986,0.7296132831963573,0.8337972268648065,0.928544409699742,0.8980079838886659,31
Chocolate confectionery,M&M's,0.031807216880825356,0.2218763964211046,0.22066695793484142,0.10650423888747798,0.6562091246352904,0.9067896394969678,0.7236110334921287,31
Chocolate confectionery,Maltesers,0.2324025541869988,0.21541778279602153,0.21038881133273096,0.10054596448353702,0.6372573083773548,0.8646159565800968,0.7369897249708061,31
Chocolate confectionery,Pods,0.05189145537346319,0.12305695093205408,0.15810774552608906,0.03823386191657477,0.3641341178796774,0.6501766883743225,0.5600569224758055,31
Coffee,Allpress Espresso,0.06958603270639213,0.06630802801490174,0.07940518329124537,0.04421765270490451,0.07154378432626667,0.13598112994676667,0.5250849508445968,30
Coffee,Axil,0.16244140077188862,0.027013906131666456,0.02954700600564711,0.022833060177980938,0.0302412398536,0.053497009925933335,0.5682630514028548,15
Coffee,Campos,0.12134177307128348,0.18401131285192132,0.17597716492703572,0.1706376678906809,0.19814952165833333,0.30204676490486665,0.6562940513144185,30
Coffee,Coffee Supreme,0.013504884907849433,0.0337466509876407,0.03919700627985233,0.026789708880491994,0.03665704981836667,0.06722821296503333,0.5339614047300354,30
Coffee,Industry Beans,0.09433960471167516,0.02498816240300621,0.029813523032208356,0.01784400010713351,0.028079751120666668,0.0538334247124,0.5102195264863758,15
Coffee,ONA Coffee,0.04037592799373138,0.02427510511950435,0.02343209985312705,0.0263599354491978,0.02625282195857143,0.04103827131804762,0.6521343276940147,21
Coffee,Padre Coffee,0.03858569274414745,0.0377080252452002,0.042599519692042495,0.02456916715194186,0.04114761450571429,0.07533890836819047,0.5528453827109153,21
Coffee,Sample Coffee,0.01117089231164327,0.010749076948292705,0.012978017831636305,0.009124645016650019,0.01148184363952381,0.022843848355714284,0.5192214396687121,21
Coffee,Seven Miles,0.04901196310305068,0.028575474103636075,0.030735735037209583,0.01467158509672924,0.030503131250483873,0.05196531289716129,0.5976410265037347,31
Coffee,Single O,0.1382525330309857,0.024067858422956164,0.025218392060043882,0.017887052072901425,0.025445216153709677,0.042377409727645164,0.609178460610079,31
Coffee,Toby's Estate,0.0954534547560922,0.11401218351286187,0.11842909592020463,0.07007440834758671,0.12034097642312903,0.199332622302,0.6042915777053048,31
Coffee,Vittoria Coffee,0.1190345548190861,0.4840094150177412,0.4582944880978723,0.6031529064656013,0.5114516930705807,0.7675735190715807,0.6669509713250442,31
"Coupons, Discounts and Vouchers",Cashrewards,0.3049735096328447,0.2444527173994845,0.2357841105949311,0.28005058936925276,0.2944216046178,0.3966715913238,0.7414261739299707,20
"Coupons, Discounts and Vouchers",EatClub,0.028768392550907792,0.049912126080257975,0.04915995760302987,0.05025294320427594,0.0601236466782,0.08284449397705,0.726154731868771,20
"Coupons, Discounts and Vouchers",Entertainment,0.05393462468112012,0.0843879433758887,0.0866138050960965,0.07911918059112208,0.10092354764055,0.1455442995099,0.6969497733166834,20
"Coupons, Discounts and Vouchers",First Table,0.03187888634912912,0.037971529722869664,0.03947233767731687,0.028823471294335837,0.0459033603287,0.0666694333192,0.6778312086534286,20
"Coupons, Discounts and Vouchers",Groupon,0.46368396347720514,0.36002658854014163,0.34062148862903324,0.3911164360015523,0.43278799581495,0.57182708014495,0.7564189381840283,20
"Coupons, Discounts and Vouchers",RedBalloon,0.11676062330879308,0.22324909488135752,0.24834830039959246,0.1706373795394611,0.2682525302234,0.41729624731815,0.6434661578953988,20
"Crumbs, Coatings and Sauces",Maggi,0.3770227776019964,0.28318704204921585,0.29222792607654147,0.19629142471401068,0.6482756985861177,0.832599669368,0.7785114543007607,17
"Crumbs, Coatings and Sauces",MasterFoods,0.25237322317584643,0.3323225693733638,0.2979015841787443,0.5630308793810553,0.7602686695877647,0.8486550500037647,0.8959891768282482,17
"Crumbs, Coatings and Sauces",McCormick,0.062414087732014456,0.10469008773667234,0.1173768780687224,0.03877596060427258,0.24004423863088234,0.3349603755322353,0.7156332118604992,17
"Crumbs, Coatings and Sauces",Mingle,0.17888910994673657,0.02681900806308453,0.029231563961419044,0.03063588795642042,0.061414716019764705,0.08337150748035294,0.7360207478595517,17
"Crumbs, Coatings and Sauces",Old El Paso,0.12930080154340617,0.2529812927776635,0.2632620477145728,0.17126584734424094,0.5792520367265294,0.7503027270475294,0.772275378426894,17
Department Stores,Big W,0.22243301868790402,0.2164030987884193,0.17883133485052255,0.21785274032495947,0.7495047240989375,0.9064359244594375,0.8267851369388781,16
Department Stores,David Jones,0.05717811465156105,0.10595170432044294,0.15910180268205518,0.0635513054379054,0.3676713464645,0.806727539866375,0.45506864026440663,16
Department Stores,Kmart,0.5014955603107499,0.24054786816944584,0.184264813273575,0.43540076139512224,0.83279072382975,0.9338765559675,0.8916963418135561,16
Department Stores,Myer,0.1010000557844978,0.1509592098604712,0.1697575619855408,0.15157561670747244,0.5233681690179375,0.8605760327146875,0.6079314565512289,16
Department Stores,Salvos Stores,0.004614242093956271,0.09500562955366441,0.1306160207394219,0.035279140223640884,0.329343283298625,0.662440837427125,0.4970300891785129,16
Department Stores,Target,0.11327900847133096,0.19113248930755633,0.17742846646888458,0.09634043591089958,0.6620806758430625,0.8994784490265,0.7359612779396043,16
Eco Products,Adore,0.7971518825230438,0.29116654287496796,0.3037066598541656,0.2796779289375078,0.12051338684651429,0.18848611395997142,0.6372591512631663,35
Eco Products,Biome,0.19151739884901692,0.3127784176652346,0.31483220552740343,0.3005933744491951,0.1290039723138,0.19500097709028572,0.6599977007761726,35
Eco Products,Flora & Fauna,0.007539095940261306,0.2946210815521638,0.2831875735057819,0.29924076326631305,0.12049227804637143,0.174689320834,0.6914972695989628,35
Eco Products,Go for Zero,0.003791622687677901,0.1014339579076336,0.09827356111264905,0.12048793334698407,0.0422524529142,0.0613792965108,0.6813047511209465,35
Fast Food,Guzman y Gomez,0.09327974020861686,0.09185945262095387,0.09873334367261745,0.08089763150292964,0.35910198799596776,0.6644927267341936,0.5398906158340723,31
